company,year,asset/equity,cash&equi_to_asset,a/w,size,asset/lia,industry
FID,2022.0,1.0185491266805584,0.010621540262333565,25292691527.3,25.745540787744115,54.91089387772161,Công nghiệp
FID,2023.0,1.0006222574655854,0.002701744221537157,24025431583.256664,25.694138224799683,1608.0518319277862,Công nghiệp
FID,2024.0,1.1523545045942216,0.0036864979529894547,29274563998.464996,25.89174432224697,7.5636392088529405,Công nghiệp
FIR,2017.0,1.1186124879788963,0.01046338252330115,608468184.2931035,23.593751013600695,9.43081548190711,Tài chính
FIR,2018.0,1.6465580955324428,0.18424248143295271,6058013938.506552,25.89194368038392,2.5466514253084966,Tài chính
FIR,2019.0,2.7983059850733527,0.003333156764743646,15437767065.186207,26.827378580942824,1.5560788921909803,Tài chính
FIR,2020.0,1.4574936056622063,0.10964751604071286,10625391786.891724,26.45380825512718,3.1858229003059715,Tài chính
FIR,2021.0,1.4797734834739822,0.026350251148850444,11781925287.924137,26.557128268810324,3.0843169421517844,Tài chính
FIR,2022.0,1.5804238680329046,0.02473397173484635,14122130574.082758,26.73830477813337,2.72287883919913,Tài chính
FIR,2023.0,1.8105052241224862,0.008138334847827179,26693539580.519997,27.37498323978614,2.2337983398967913,Tài chính
FIR,2024.0,1.7843928617627243,0.008195693564192209,26344863538.171032,27.361834990782103,2.2748713670758725,Tài chính
FISC,2016.0,3.5913670401691853,0.13130103282316835,1090884283.9781795,28.56816068234296,1.3858967041329322,Công nghệ Thông tin
FISC,2017.0,4.076366409490462,0.16265095792296058,1233225475.7134187,28.690805120332158,1.3250588086370474,Công nghệ Thông tin
FISC,2018.0,4.623571022106566,0.14636654738634078,1295213867.0277352,28.739847875098476,1.2759708568975834,Công nghệ Thông tin
FISC,2019.0,4.070777050669298,0.12014050358303449,1230103276.8508334,28.688270176077353,1.3256504733165317,Công nghệ Thông tin
FISC,2020.0,3.3059235145926,0.1291087470706207,1131549743.678577,28.604760193020727,1.4336657281439258,Công nghệ Thông tin
FISC,2021.0,3.410108753811496,0.10321337580220201,1241759824.7664957,28.697701632305137,1.4149190356736137,Công nghệ Thông tin
FISC,2022.0,4.391443664026071,0.12002974979286289,1494777032.3020513,28.883149098745402,1.2948596819128269,Công nghệ Thông tin
FISC,2023.0,3.475942139474369,0.1254403202582844,1412725463.1603844,28.826692836535567,1.4038866595696358,Công nghệ Thông tin
FISC,2024.0,3.8764358397637912,0.16579191611221872,1557088001.5297434,28.92398945648229,1.3476524614858498,Công nghệ Thông tin
FIT,2016.0,2.117812516061202,0.16796208256160786,1840036601.5092402,28.77025766736566,3.2757608938789273,Dược phẩm và Y tế
FIT,2017.0,1.7223141414898846,0.010884659016291957,1788884756.6667254,28.742064588531708,7.528777758497314,Dược phẩm và Y tế
FIT,2018.0,1.2255224827972147,0.009010798415913705,1933249407.1472793,28.81967442166379,5.434147707123195,Dược phẩm và Y tế
FIT,2019.0,1.3095944990626922,0.007850688264614445,1989540440.6215844,28.848375881523943,4.23003155103703,Dược phẩm và Y tế
FIT,2020.0,1.3059404969862352,0.00452016939498512,1960758367.8425088,28.8338035245939,4.268609451350247,Dược phẩm và Y tế
FIT,2021.0,1.3057883143479956,0.01129398996519538,1929367505.9566784,28.81766443590292,4.270236150561242,Dược phẩm và Y tế
FIT,2022.0,1.2732876170064171,0.049704164990505374,2114516320.1091871,28.909298299906915,4.6591485957320895,Dược phẩm và Y tế
FIT,2023.0,1.1932191927315539,0.018444289257241023,2390266848.309505,29.031877215541094,6.175469299208462,Dược phẩm và Y tế
FIT,2024.0,1.334306563611559,0.0056084017452786685,2592040937.3981977,29.112917775932544,3.9912664268295086,Dược phẩm và Y tế
FLC,2016.0,1.57513051236718,0.0166298151714158,13663759615.478252,29.57242360701235,2.738735779960794,Tài chính
FLC,2017.0,2.1336601747989907,0.03690791573343503,24566119112.16235,30.159044784429227,1.8820985531906065,Tài chính
FLC,2018.0,2.67455606379589,0.02043569891210476,29946593764.698395,30.357092150030542,1.5971731980911983,Tài chính
FLC,2019.0,2.870626963130903,0.012906360097268997,32996153279.03598,30.454067550034885,1.534580127256522,Tài chính
FLC,2020.0,2.749088918389156,0.019772055677829605,39545117467.401,30.63511879710597,1.5717262224272521,Tài chính
FLC,2021.0,2.818405831679338,0.03211206340836168,45997723572.173294,30.78626847036792,1.5499322442650096,Tài chính
FMC,2016.0,3.8951708724644813,0.2400981788094255,167876669.79647607,27.584150648641778,1.3454027565387743,Hàng Tiêu dùng
FMC,2017.0,2.8887183292752816,0.23720841662560574,169214445.25061578,27.592087864531898,1.5294595729283305,Hàng Tiêu dùng
FMC,2018.0,2.873159313220167,0.1004971643610821,194463952.24473786,27.731167857561292,1.5338574209584392,Hàng Tiêu dùng
FMC,2019.0,2.170357904573394,0.017786059572859534,170990254.3138283,27.602527609744037,1.854439480514731,Hàng Tiêu dùng
FMC,2020.0,1.6200545176393664,0.1605078471226061,168565884.97322658,27.58824772929391,2.612761412991778,Hàng Tiêu dùng
FMC,2021.0,1.5827277306085865,0.15672746853717895,186650275.6016643,27.690157729111036,2.7160672943359407,Hàng Tiêu dùng
FMC,2022.0,1.3657652148087378,0.285057107601638,284987644.0471499,28.113366872290186,3.733994266029125,Hàng Tiêu dùng
FMC,2023.0,1.4124385951647493,0.19584046774523564,304980302.7084694,28.181168240420085,3.4246033511983733,Hàng Tiêu dùng
FMC,2024.0,1.5022260261304128,0.13455866499685062,336563146.3558374,28.27970683499368,2.9911353613130562,Hàng Tiêu dùng
FOC,2016.0,1.514801073733491,0.660800154656973,1637882881.0750542,26.84068782483532,2.942497890976998,Dịch vụ Tiêu dùng
FOC,2017.0,1.721531701403225,0.7240321551459257,1990916806.36426,27.035878582494917,2.3859404902864476,Dịch vụ Tiêu dùng
FOC,2018.0,1.5602196055314386,0.3064322833677332,2311955480.3191338,27.185377037842716,2.785014287479951,Dịch vụ Tiêu dùng
FOC,2019.0,1.331999437873311,0.3222700869509047,2587834059.5238266,27.298104598523263,4.012053292637179,Dịch vụ Tiêu dùng
FOC,2020.0,1.4341655371694497,0.4228883893046687,2327207812.013177,27.191952528157834,3.3032689478753166,Dịch vụ Tiêu dùng
FOC,2021.0,1.3789459502971786,0.5077447861251857,2529630940.7463536,27.27535676201129,3.6388987643640895,Dịch vụ Tiêu dùng
FOC,2022.0,1.427382507722013,0.30507664508072035,1996392880.3256316,27.03862533548607,3.339824353902757,Dịch vụ Tiêu dùng
FOC,2023.0,1.3319026160713747,0.17351072545942636,2010775816.4171839,27.04580396905307,4.012931961298409,Dịch vụ Tiêu dùng
FOC,2024.0,1.2386449217642963,0.08088838655522876,1863067447.6227074,26.969507637869366,5.190325914362742,Dịch vụ Tiêu dùng
FOX,2016.0,2.8829843191487896,0.09251689706465334,564914581.5161767,29.361124485584913,1.5310718681141509,Viễn thông
FOX,2017.0,2.795244345933612,0.11455920556248592,597807979.0052373,29.417719546067858,1.5570272382503747,Viễn thông
FOX,2018.0,2.4889494059993313,0.07756003871159527,551359449.6091298,29.336836904121785,1.6716144927226957,Viễn thông
FOX,2019.0,2.844745128053289,0.04644516930605205,763118001.954907,29.66186262360042,1.5420803040988507,Viễn thông
FOX,2020.0,2.6541410210889036,0.041432855400395735,841027575.5425355,29.75907439745266,1.6045433776509035,Viễn thông
FOX,2021.0,3.166632382249946,0.03921473966085099,998417861.6969357,29.930621836801514,1.4615457648433865,Viễn thông
FOX,2022.0,3.347020806793599,0.01781188140604859,1264735119.149369,30.167067936284184,1.4260720642550069,Viễn thông
FOX,2023.0,2.3265475228332484,0.07699468222251589,1070180943.0032545,30.00003296779465,1.75383654395147,Viễn thông
